0,1523751,123222,90265,1358236
1,1618499,123079,89682,1452056
2,1641211,123877,97682,1467806
3,1731025,124769,95951,1558001
4,1609743,124780,92497,1440974
5,1569184,124642,92946,1400625
6,1504324,124185,91913,1328006
7,1515974,123314,91269,1348903
8,1564540,123901,90753,1396329
9,1577915,124523,94453,1408464
10,1538757,125205,93633,1371105
11,1520945,125785,89074,1358960
12,1682398,125317,85265,1523979
13,1601221,126241,87535,1438846
14,1553979,122715,84947,1393942
15,1580761,119091,80282,1426592
16,1529903,119347,84032,1371464
17,1482761,119483,93183,1317097
18,1450391,119697,92417,1286629
19,1488445,118889,91806,1326720
20,1571501,119155,91198,1409730
21,1444677,118655,90797,1279758
22,1441735,119735,92733,1271297
23,1463956,120986,94456,1288391
24,1493670,120291,94526,1320754
25,1450794,120053,97067,1274988
26,1457424,119061,94254,1281534
27,1555337,125425,103572,1365415
28,1546057,125100,104939,1357916
29,1572472,125523,102712,1387409
30,1672121,126172,104777,1479118
31,1585954,126195,102887,1396363
32,1652443,127368,106063,1464002
33,1646515,126851,106504,1458948
34,1580556,125843,106152,1393179
35,1661193,125792,101453,1480791
36,1563017,126110,98804,1387879
37,1602424,126261,96169,1427902
38,1699265,125967,95652,1520310
39,1615968,124817,103535,1428547
40,1655196,126859,103305,1468397
41,1675310,126586,103910,1493247
42,1638850,127686,106637,1455768
43,1626555,127760,107964,1440091
44,1585050,126431,105552,1399624
45,1623834,127164,104710,1439975
46,1576630,127768,106225,1391602
47,1560248,127530,105538,1372503
48,1573140,129434,107281,1384081
49,1575995,129330,105530,1382662
50,1576064,130143,102679,1395920
51,1627897,130954,102408,1450037
52,1566014,128033,99775,1393023
53,1625737,127912,100900,1452552
54,1814691,126869,98511,1643095
55,1575764,125659,98215,1404501
56,1591175,124989,97628,1421144
57,1613234,124365,97578,1442937
58,1681927,123489,97446,1511067
59,1642687,122423,95126,1475406
