0,1522622,107373,67805,1370599
1,1522242,107828,70302,1368464
2,1427738,107996,74596,1270124
3,1520192,108234,74048,1360021
4,1492875,107916,68111,1339941
5,1424398,108663,69881,1271526
6,1425121,108957,70269,1268804
7,1521844,109094,70639,1365207
8,1453744,108596,70114,1296767
9,1452134,108057,70163,1296179
10,1590903,108730,72245,1435517
11,1423365,108758,70339,1268180
12,1424276,109218,70724,1272645
13,1363071,108225,70017,1213841
14,1378065,108285,68732,1230693
15,1486065,108632,70678,1339420
16,1382966,109142,70586,1238907
17,1373764,108582,70489,1228674
18,1991779,108775,69110,1848552
19,2168241,113010,76228,2018631
20,2255590,117587,81404,2100204
21,2200099,119752,83791,2040931
22,2177822,121627,82904,2022517
23,2276185,121647,84265,2120509
24,2491273,121565,84129,2335333
25,2381791,121349,83000,2228385
26,2235927,121063,82545,2081193
27,2265367,121884,83909,2109411
28,2307143,122596,83652,2151717
29,2089992,122879,86107,1934751
30,2191453,122249,85278,2035918
31,2147262,122569,83437,1991594
32,2164617,123390,86236,2004319
33,2203870,121722,83993,2044208
34,2266903,121726,84901,2107434
35,2198718,121800,85435,2040319
36,2211245,122088,84064,2051149
37,2199252,122589,84833,2039329
38,1916069,122308,89670,1751550
39,1448347,121224,91002,1281551
40,1415983,122170,89214,1248234
41,1477548,123366,92264,1307028
42,1508283,123402,90063,1340007
43,1462411,122973,89625,1295726
44,1434129,123282,91429,1267278
45,1485456,123532,92483,1316847
46,1548512,122950,90593,1382316
47,1520677,122036,87682,1357584
48,1426779,123426,93164,1256506
49,1422976,124557,87433,1263599
50,1412777,124488,88928,1252429
51,1408297,123756,84713,1252360
52,1432982,125138,89790,1270597
53,1550778,125357,88643,1386242
54,1448742,125583,87797,1284665
55,1438881,124685,86279,1275274
56,2428718,123897,86217,2268961
57,2611873,123351,83574,2451583
58,1547364,123445,84332,1388812
59,1575644,122568,85707,1416572
