0,2460030,86010,69871,2326461
1,2679606,85561,69223,2547458
2,2598552,86169,78141,2455398
3,2318353,87579,75731,2178159
4,2326110,89500,74761,2185199
5,2293463,91529,76966,2151797
6,2394710,91306,75947,2253626
7,1834898,92554,77276,1691569
8,1356386,92718,77550,1211087
9,1378221,92199,76773,1236975
10,1302111,90818,75168,1165160
11,1317818,92433,77239,1179833
12,1326180,91966,77194,1189791
13,1391559,92225,80395,1249761
14,1394467,91988,80023,1241412
15,2587538,91620,80421,2434416
16,4618058,91984,78419,4469757
17,4676221,92898,79948,4528154
18,4686816,93349,80030,4541529
19,4726828,93687,78496,4585656
20,3822150,93532,79034,3684034
21,1394420,91911,78384,1260441
22,1364766,92274,79215,1229860
23,1331720,93245,78208,1197139
24,1298702,94310,79052,1162691
25,1350459,94127,81807,1208517
26,1529972,93856,78030,1392078
27,1557848,93637,76711,1418836
28,1493706,92575,77197,1356893
29,1445435,93279,79933,1305528
30,1326438,94529,78862,1186944
31,1347452,94441,81819,1203329
32,1424035,95844,81322,1282838
33,1385576,96156,82212,1245118
34,1332434,96726,82708,1196000
35,1337894,96740,81591,1199671
36,1354258,97086,82396,1212405
37,1511044,97085,83506,1368695
38,1371717,98148,85555,1224821
39,1322111,97800,83253,1170860
40,1350467,97468,84255,1200686
41,1314200,98765,83078,1170832
42,1420416,97234,82277,1277074
43,1466469,97217,80993,1325032
44,1321433,96014,82337,1176932
45,1320480,96262,81500,1180005
46,1454560,95708,79408,1316772
47,1392660,95521,83092,1250092
48,1297086,95099,79675,1154764
49,1299345,95439,79898,1154616
50,1361250,96429,81935,1210608
51,1372764,96127,80292,1226942
52,1358195,97013,80745,1213771
53,1377603,96183,84372,1230929
54,1487160,97133,86940,1336050
55,1489173,96334,87140,1331836
56,1497032,97139,88702,1335970
57,1282758,97363,94696,1117355
58,1271535,97228,89950,1110211
59,1272310,98605,90925,1113027
