0,1856594,827931,316843,1219590
1,1211639,84843,65507,1074207
2,1081857,84533,66056,943186
3,1055138,84541,67113,916312
4,1081392,85614,73162,935630
5,1075233,85915,74071,929189
6,1052378,86343,75186,904838
7,1191219,87183,76468,1041763
8,1234010,87388,75815,1084808
9,1263623,86763,76789,1114298
10,1245132,87147,75695,1100468
11,1185387,87558,76580,1038447
12,1373443,87760,76494,1227067
13,1324141,87924,75755,1178951
14,1269465,87384,75297,1126012
15,1335645,88556,75358,1191495
16,1281842,89130,79214,1132155
17,1373095,89054,77517,1225474
18,1334647,88688,75841,1191640
19,1237259,88579,76966,1093408
20,1253568,88403,82091,1102173
21,1240404,89845,80062,1091112
22,1422379,89531,77864,1273570
23,1507540,89761,78332,1358226
24,1503662,90671,79930,1354242
25,1507655,90543,78339,1361215
26,1621486,91098,80711,1473049
27,1580274,91478,79196,1433934
28,1511597,91016,79574,1363287
29,1505694,93105,82622,1348898
30,1597716,92514,79551,1445463
31,1566379,95510,83783,1409131
32,1562909,96248,85030,1397940
33,1479822,96816,84101,1316044
34,1403019,97384,85674,1239636
35,1426677,97978,87754,1242756
36,1541739,98715,86982,1306698
37,1582938,100787,90018,1327456
38,1492333,101127,88600,1280156
39,1621740,101704,91606,1422801
40,1389721,102897,91985,1200866
41,1247875,103541,93271,1064253
42,1378490,105658,96452,1194343
43,1247165,105473,95290,1065973
44,1205850,105659,94848,1026823
45,1214385,106561,96786,1033556
46,1233553,106971,99769,1052392
47,1361894,107095,97428,1177293
48,1338330,108082,99042,1125406
49,1347083,109047,99063,1117219
50,1292684,110905,101952,1078202
51,1306265,112246,103330,1108560
52,1296117,114146,105514,1099366
53,1300656,114957,105963,1106079
54,1329247,116776,106916,1137975
55,1311647,117567,109318,1119560
56,1329859,120525,114253,1138719
57,1277869,116103,106932,1093933
58,1281799,118406,109147,1093839
59,1357265,121122,114082,1150211
