0,1687242,142818,110867,1488109
1,1705242,143378,111741,1514565
2,1739376,142033,118206,1544140
3,1836930,144461,120741,1637519
4,1749648,145713,114590,1555347
5,1859265,145530,113158,1665522
6,1748272,143733,112619,1557927
7,1672544,143054,111984,1484492
8,1792577,142980,111854,1602034
9,1684071,144296,113470,1493330
10,1692748,143313,110509,1504985
11,1676813,142347,109099,1494544
12,1679916,144565,112733,1493418
13,1711214,145971,114017,1523495
14,1742946,146316,113463,1554717
15,1695890,145935,112612,1509446
16,1663956,145108,113857,1472953
17,1680911,144130,111579,1487091
18,1675312,143221,109683,1481498
19,1654786,142744,110106,1464577
20,1699334,144468,116772,1506396
21,1778642,144921,114455,1588959
22,1788296,145761,113962,1598365
23,1647351,144263,113258,1456352
24,1646457,144386,111543,1453829
25,1635216,146371,116315,1436633
26,1747498,147165,114962,1554177
27,1976988,149518,119084,1783927
28,1909174,148195,115438,1718602
29,1765643,147451,113621,1575549
30,1854484,148448,115889,1660160
31,1750399,150232,119851,1556850
32,1729203,152753,120929,1537565
33,1807236,151217,120869,1612397
34,1711664,152498,118876,1518778
35,1744716,153133,120645,1547508
36,1717606,151165,116868,1523429
37,1758866,152099,118496,1564313
38,1796384,152249,121951,1599168
39,1747010,153666,121721,1548836
40,1768336,153564,119854,1570382
41,1820747,153598,122455,1619830
42,1781580,155173,122346,1578402
43,1798504,156474,121682,1594323
44,1886338,156498,122701,1683191
45,1849588,153972,120806,1651323
46,1898937,153282,120940,1702958
47,1687732,153924,120431,1491140
48,1696993,153556,121892,1498404
49,1739879,152422,119479,1542581
50,1906938,152485,119898,1707730
51,1918515,150839,117683,1724736
52,1828062,150506,115612,1631648
53,1906054,153718,130274,1681956
54,1852960,154011,137494,1617363
55,1872746,152406,119418,1651177
56,1920253,152163,118941,1680832
57,1919673,154434,121064,1664595
58,1845644,153265,117729,1584239
59,1847189,154427,120433,1599071
