0,1322462,88293,70943,1188681
1,1335049,87099,69097,1201891
2,1374142,87123,76445,1234262
3,1359295,86712,75518,1221325
4,1330059,87087,70007,1197614
5,1379877,87598,70751,1247687
6,1389867,87284,70616,1255676
7,1361732,87263,69826,1225902
8,1357281,86772,67984,1227065
9,1294577,85992,57369,1176878
10,1583140,85801,56719,1465054
11,1593703,85549,56462,1473992
12,1591063,85699,57277,1474040
13,1593107,85545,54613,1477032
14,1595192,83535,55039,1477752
15,1554244,83595,54265,1439911
16,1680056,84367,56643,1564143
17,1683348,85687,55978,1564912
18,1729852,86924,59471,1608573
19,1448861,87160,57416,1332068
20,1325593,87147,58683,1203665
21,1313469,86901,57448,1186019
22,1361130,86802,59013,1226994
23,1440010,86716,60121,1305902
24,1405932,85214,56466,1279840
25,1245886,86095,57957,1119948
26,1235766,85943,57546,1110196
27,1317175,86320,59709,1188856
28,1245756,86497,58642,1118518
29,1320458,86032,59357,1191654
30,1289491,85866,58364,1164509
31,1280086,86098,57616,1162089
32,1208114,85750,57220,1091355
33,1195045,85304,57659,1075874
34,1330622,85622,58526,1209898
35,1342297,86340,58730,1222883
36,1237117,85719,57967,1120070
37,1302291,86698,59688,1181734
38,1267353,86598,56957,1148117
39,1232642,85987,57093,1113828
40,1209233,85999,60407,1086510
41,1206445,85562,58659,1086065
42,1176835,84538,56451,1053497
43,1168977,84751,57081,1046002
44,1179345,85172,57336,1058493
45,1196705,85123,57535,1070899
46,1269819,84052,57461,1141178
47,1234026,84597,56667,1105081
48,1310133,84262,56302,1180437
49,1229128,84822,55367,1096707
50,1304746,84726,56001,1172243
51,1463472,85328,56144,1333703
52,1470760,84606,55844,1342641
53,1456029,85121,57977,1331652
54,1240927,84477,56666,1114856
55,1186936,77958,49833,1069413
56,1162601,78380,50379,1048197
57,1169814,78334,48863,1055975
58,1185478,78293,50311,1066823
59,1215203,79020,51239,1095563
