0,1316448,92153,65496,1175885
1,1274773,93343,64129,1119450
2,1313002,95022,70581,1137829
3,1325171,95369,69685,1161935
4,1302059,94152,64639,1153675
5,1329094,93979,66072,1174686
6,1350650,93679,66345,1208638
7,1351462,93923,64917,1201101
8,1336593,93193,65053,1185550
9,1408086,94302,66105,1260019
10,1491123,95272,67114,1341244
11,1344726,94791,67449,1200655
12,1348953,95300,67832,1202456
13,1442125,96103,68603,1293752
14,1352498,96516,68285,1209446
15,1397264,97083,69685,1251963
16,1524714,96615,67970,1378406
17,1495793,96732,68373,1348369
18,1415568,96570,67223,1270255
19,1334626,96516,68886,1189950
20,1356821,96931,68870,1203501
21,1453085,98262,71507,1286774
22,1494548,98644,71408,1324872
23,1410846,98201,71125,1251583
24,1415603,98626,72350,1258573
25,1477743,99750,72493,1323736
26,1484666,99766,75045,1327177
27,1440515,100474,74581,1284135
28,1464860,100401,73040,1308254
29,1400195,100290,82644,1226136
30,1387598,101009,77633,1215067
31,1428735,101124,74800,1273144
32,1715316,101141,72354,1561782
33,1787428,101761,71409,1635595
34,1772923,101383,72860,1617183
35,1778618,102379,76266,1617175
36,1597840,101185,74290,1442717
37,1408983,101511,73830,1256211
38,1527366,101564,75399,1372998
39,1401372,101329,74883,1246460
40,1399005,100796,72581,1245007
41,1460587,101332,73103,1305024
42,1429848,101051,73451,1279572
43,1425962,102181,74278,1276113
44,1397281,101000,73430,1250558
45,1431874,101582,73829,1282179
46,1432443,101509,73261,1282662
47,1405814,101863,83236,1244126
48,1368328,101275,84445,1206108
49,1420775,101916,85090,1259289
50,1440040,102166,84673,1278570
51,1421732,101855,85876,1256766
52,1702652,102305,81126,1541230
53,1505780,102215,75596,1351559
54,1682744,101368,70626,1531724
55,1590222,102764,72210,1436519
56,1514590,102170,71607,1361916
57,1534253,102196,72041,1383045
58,1613625,102682,72452,1457454
59,1467840,103372,71782,1308068
