0,1902813,109375,78182,1737110
1,1761878,108887,77414,1574833
2,1772462,109004,75879,1584427
3,1700745,109225,76186,1512089
4,1709653,108915,75568,1517595
5,1739861,109134,75498,1549275
6,1824126,108889,77300,1631457
7,1948510,108041,75866,1758356
8,1856492,107905,74411,1667308
9,1845915,107778,74775,1655496
10,1774545,107941,77936,1585282
11,1767299,107614,75971,1581124
12,1807104,107411,73480,1625534
13,1795891,107280,74332,1611308
14,1827279,106688,74444,1642326
15,1855727,107136,74568,1669803
16,1798199,106693,73458,1604252
17,1806085,106421,72024,1616593
18,1785159,106666,75002,1641125
19,1847587,106211,76294,1700682
20,1886972,106252,73428,1732728
21,1920488,106909,75371,1737023
22,1929778,106688,77136,1736026
23,1901422,106817,76220,1715724
24,1944579,106553,77024,1782710
25,1910138,106580,74533,1764046
26,1926663,106093,72468,1784767
27,1846690,106196,73677,1695731
28,1780271,106320,73574,1624558
29,1732816,105247,73405,1584872
30,1665076,105328,73252,1521591
31,1722430,105086,72550,1579542
32,1742307,104766,75729,1598658
33,1632382,104725,73115,1491668
34,1606623,104658,71504,1467937
35,1607004,104203,71499,1468225
36,1555398,104044,69151,1424836
37,1604955,103571,71601,1470919
38,1704414,103404,72912,1568644
39,1714452,102789,70442,1581445
40,1679943,103221,70531,1542675
41,1673645,102818,71242,1533197
42,1642288,102977,69622,1503777
43,1763584,103124,69657,1627787
44,1769389,103127,69012,1594516
45,1662499,103220,70141,1513548
46,1732226,102852,68499,1576009
47,1818316,102683,69331,1661687
48,1802523,102551,69156,1650500
49,1693539,102629,70024,1545137
50,1728474,102499,70937,1577976
51,1609859,102687,69688,1461864
52,1625673,102116,69989,1480921
53,1635052,102117,69164,1490822
54,1661857,102051,71047,1515867
55,1793508,102181,70223,1648733
56,1789755,101745,70094,1651064
57,1792504,102010,71836,1655153
58,1739368,102358,69283,1603654
59,1747178,101786,69963,1597187
