0,1732992,86280,59533,1561461
1,1718024,85896,60419,1547752
2,1647545,85831,67556,1471456
3,1596430,86738,66428,1421951
4,1558332,87090,61288,1387688
5,1646326,87311,60307,1477342
6,4273932,87052,61630,4105619
7,4981946,87987,62535,4831399
8,4955531,88204,62930,4816129
9,4801872,88127,62460,4663750
10,4600713,88188,63763,4450648
11,4056976,87609,62076,3919923
12,2190665,88340,62442,2050864
13,2033214,88569,63806,1890546
14,2114745,88425,62616,1976288
15,1981685,88071,62480,1844653
16,1906438,88148,63112,1766056
17,2020386,88085,63054,1877216
18,1878527,88574,63065,1734689
19,1894474,88799,62480,1751898
20,1986196,89175,63353,1843945
21,2091278,88814,64762,1948571
22,2160257,89150,63366,2019604
23,2087208,88668,62935,1945427
24,2025958,89064,62405,1886197
25,2184798,88907,63834,2042399
26,2359687,89649,66487,2209642
27,2228429,89649,76034,2065599
28,2083988,89517,60740,1941985
29,1992184,90386,63465,1851939
30,1816177,90559,62823,1673530
31,1283285,89533,60504,1141373
32,1346201,89099,60812,1203043
33,1437054,88720,60875,1293413
34,1453960,88486,61512,1307482
35,1330902,89356,60680,1184108
36,1395852,89984,61581,1248835
37,1320011,89765,63203,1172705
38,1363375,90123,63262,1221018
39,1309688,89929,60748,1171433
40,1499393,89834,62870,1359723
41,1298054,89958,62919,1157107
42,1341160,90324,62649,1201761
43,1267904,90834,64625,1124389
44,1272037,90345,62987,1129895
45,1317194,90652,62418,1177035
46,1521390,91015,62589,1378454
47,1313639,90929,64777,1157065
48,1284548,90249,62076,1131939
49,1337892,90493,62799,1187231
50,1262860,91070,62320,1117813
51,1344426,91012,64300,1198425
52,1294234,91216,64421,1147406
53,1350387,91210,63188,1201355
54,1490045,91803,67753,1335077
55,1537213,92810,66027,1358306
56,1451871,92260,65054,1276148
57,1388197,91398,65737,1236301
58,1302227,91954,66177,1148928
59,1262083,92453,64408,1120563
