0,1957774,117166,86736,1806337
1,1936676,117970,89118,1782514
2,1868783,118246,99496,1704647
3,1872563,117977,98145,1709580
4,1882826,117875,97688,1720878
5,1900210,117981,126113,1710074
6,1949576,117335,111663,1773794
7,1999992,117104,86650,1849756
8,1846722,116921,86175,1696278
9,1894986,117565,87991,1742851
10,1921646,116952,88197,1769532
11,1889910,117437,89142,1727614
12,1959980,117563,86141,1808210
13,1945854,117251,86584,1792291
14,2015335,117291,86726,1862829
15,2001926,117822,89265,1838589
16,2057410,117363,89511,1891511
17,1984358,116881,87645,1826973
18,2033038,116348,85654,1882873
19,1993124,116439,86820,1842263
20,1935071,116370,88437,1782326
21,1872037,116069,86304,1720619
22,1875209,115763,87078,1696035
23,1912264,116610,86995,1707389
24,1861611,116469,88365,1658370
25,1951830,115967,87224,1751618
26,1881500,116015,87728,1683562
27,1801973,115715,87051,1638625
28,1788685,116251,88145,1634725
29,1784810,115712,89863,1629066
30,1781928,115454,88820,1627539
31,1898573,115234,87576,1743421
32,1793366,115060,88271,1633057
33,1845760,114831,89526,1684505
34,1926210,115093,87977,1766362
35,1901148,114456,88705,1739978
36,1839023,114451,87555,1678985
37,1833977,114073,88087,1672459
38,1848617,114115,89377,1686589
39,1855000,113587,85732,1699150
40,2194094,113252,86179,2043202
41,2166549,113078,85373,2016552
42,2144783,112869,85711,1993879
43,2206554,111857,84825,2057242
44,2910489,112111,85194,2759037
45,2949477,111689,85407,2797332
46,1852205,112029,84197,1700031
47,1849901,112065,85543,1699138
48,1869686,111313,85162,1720638
49,1906507,111265,84978,1748920
50,1870798,111079,83934,1722986
51,1801477,111074,83424,1654875
52,1919189,111610,82534,1772124
53,1796591,111525,83948,1647857
54,1920366,111675,82567,1743277
55,1888467,111673,83739,1732005
56,1895366,110695,86937,1738569
57,1858518,111093,83387,1694913
58,1799191,110663,81405,1635927
59,1713247,110406,81402,1550561
