0,1267379,91112,72678,1105809
1,1132722,90672,72841,970851
2,1183076,90308,69791,1024700
3,1191041,89804,68408,1025087
4,1221248,89907,70130,1035877
5,1304325,90155,71931,1116978
6,1277349,89848,71167,1082331
7,1265275,89918,69331,1060039
8,1242705,89512,69975,1032043
9,1268797,88812,69075,1027242
10,1327961,90363,71862,1101130
11,1270694,89856,71699,1067638
12,1220307,89900,71380,1008289
13,1339561,90848,73445,1123101
14,1214134,91339,71778,1020937
15,1199136,91035,73617,1023458
16,1172511,89739,70889,1013359
17,1300351,89382,72911,1148352
18,1343894,89399,70314,1199755
19,1217307,87350,70554,1075002
20,1247195,87302,70495,1107319
21,1245117,86570,68220,1109262
22,1309323,83861,67019,1176626
23,1247013,82233,64717,1118062
24,1331337,83525,66463,1203230
25,1205739,81906,65560,1076168
26,1225168,81684,63711,1082775
27,1318664,81709,62238,1150847
28,1299782,81431,63735,1125878
29,1249634,81443,64990,1084813
30,1246059,81753,66038,1078755
31,1244099,81896,65107,1070264
32,1268762,81044,63811,1089576
33,1225243,81029,63900,1029116
34,1384190,81126,65305,1176902
35,1169952,81372,62691,978662
36,1192828,80768,63539,1003798
37,1350240,81206,63405,1151038
38,1334656,81379,63481,1142570
39,1190699,81203,63877,1016302
40,1194653,81342,63458,1031929
41,1217625,81236,61871,1054767
42,1237385,80447,61437,1071267
43,1247969,80599,61258,1092491
44,1145156,80559,60331,1005795
45,1150399,80677,61232,1019911
46,1168293,80869,62164,1035558
47,1172346,81280,61485,1041781
48,1218104,81001,60993,1093753
49,1178902,81113,61447,1055370
50,1123357,80508,58395,995426
51,1109185,80737,58990,974776
52,1082851,80745,57790,944217
53,1071901,81205,60615,930660
54,1075132,81467,58804,944761
55,1048118,80781,58985,922127
56,1061420,80173,57919,933363
57,1087924,80695,57697,960862
58,1029896,81240,58137,904390
59,1041699,81364,59338,916911
