0,1442901,102637,71787,1277769
1,1489969,102580,73589,1325803
2,1446017,101923,77396,1282268
3,1512025,103188,76589,1347859
4,1450075,102925,74435,1287189
5,1449839,102882,73761,1289676
6,1466694,102361,70274,1311189
7,1388055,102272,71892,1229485
8,1482179,104186,76039,1320334
9,1426123,105471,76269,1269302
10,1430884,105728,76111,1275762
11,1427124,106138,73061,1275535
12,1473110,107579,73959,1318121
13,1549341,109391,73288,1390374
14,1606352,110083,74651,1445429
15,1702774,110570,74761,1538547
16,1695799,111259,74768,1532252
17,1670454,111054,72747,1511890
18,1625684,111847,75687,1466214
19,1506646,110551,75736,1352141
20,1552332,109964,74018,1400181
21,1537806,109274,73483,1388151
22,1511295,109013,73794,1350883
23,1959692,109642,76361,1802941
24,2005886,109529,75686,1846694
25,1919271,110122,74514,1759933
26,1902935,109851,73488,1744863
27,1759165,109287,72520,1599560
28,1535703,109756,74336,1372684
29,1537901,109855,71832,1380350
30,1562089,109849,71779,1408125
31,1584796,110206,73983,1428796
32,1565913,109338,74095,1410582
33,1543729,108805,73160,1391153
34,1570479,109479,73230,1415357
35,1703940,109423,72168,1546996
36,1583102,108679,71607,1426560
37,1521307,108637,71208,1366664
38,1539142,108672,71536,1384665
39,1556308,108474,72394,1401551
40,1557470,108991,69764,1400914
41,1624264,109423,72485,1462986
42,1584617,108746,70555,1428261
43,1623005,107771,68946,1469950
44,1595876,107830,69259,1444864
45,1573972,108280,69807,1421467
46,1770658,108949,70269,1618826
47,1875194,108571,68968,1726433
48,1795821,107994,68208,1647424
49,1801203,107750,68943,1648592
50,1574197,106760,68604,1422722
51,1577621,107459,68647,1397411
52,1564549,107917,69913,1400692
53,1497522,108566,71878,1323998
54,1529472,108590,70328,1368394
55,1517164,107709,68604,1369079
56,1461830,107741,71812,1310844
57,1459010,107939,71438,1306856
58,1518470,108128,68012,1369830
59,1447974,107330,68577,1297234
