0,1064742,100868,149053,853722
1,1716584,99964,142914,1512348
2,2422691,100459,141791,2219114
3,2416817,100602,144893,2210869
4,3502704,100326,142045,3299498
5,3966148,100170,143260,3762063
6,3894353,100495,141862,3691157
7,2433864,99257,139845,2232630
8,2426417,99847,138263,2227847
9,2405767,99634,137433,2207297
10,2402786,99470,136422,2200534
11,2547424,98933,135351,2344035
12,2376267,100398,138734,2169568
13,2202349,99403,141563,1979828
14,1084607,98661,140589,860144
15,1020491,99924,142594,794696
16,1035685,99238,134383,816678
17,1397207,99787,136954,1175393
18,1831122,99302,139655,1608025
19,1865689,98986,136402,1642706
20,1903275,98897,135524,1681882
21,2030826,98202,134663,1811321
22,2235106,98238,133650,2007596
23,2210061,98009,131752,1980508
24,2309641,98330,134707,2077314
25,2617735,98423,137370,2353116
26,1105261,98593,136436,862388
27,1083252,98967,136667,847096
28,1086070,98437,134988,800798
29,1090449,98296,133131,809278
30,1079867,98168,135181,797469
31,1032656,98301,132747,797806
32,1001062,97781,131914,769644
33,1006432,97620,131408,776467
34,1016212,98158,132171,784294
35,1016981,97621,129156,789467
36,1036806,97484,128865,809603
37,1048106,96401,126736,821974
38,1010541,96424,126608,783240
39,1015497,96693,125314,789688
40,1020501,96150,127387,793290
41,1059336,95661,124153,836309
42,1037576,96847,126266,810951
43,978968,97350,130530,752833
44,986400,97266,126945,764933
45,972005,97387,127374,750505
46,967516,98569,129743,743392
47,965919,98029,127803,743659
48,1017308,97834,128168,794249
49,1030333,99096,132644,802576
50,1039964,99252,135539,808119
51,1032380,98928,134103,802192
52,1043896,98326,132531,813298
53,1050043,99030,138987,815386
54,1038286,97999,132781,810233
55,1074701,98296,132381,845850
56,1074174,98549,130537,845920
57,1007175,98516,132770,775640
58,985668,99436,135881,758807
59,1029560,99325,129388,809033
