0,959185,99157,135641,736368
1,967501,98372,135336,735690
2,989105,98498,134836,766136
3,1092523,97653,128189,886836
4,994039,97794,132078,778898
5,968122,98205,130420,755043
6,978919,97991,133292,748601
7,1000369,98624,138823,777138
8,1039524,98816,141368,814464
9,967944,97510,136674,753813
10,963397,97083,135924,749391
11,977444,98166,133275,765581
12,985157,98352,129785,776036
13,1002896,97791,130437,791082
14,1019009,96633,126594,806474
15,1042031,95827,124887,826350
16,1021827,96843,133508,809723
17,992285,97523,140003,773462
18,993761,97854,125477,789986
19,989989,98199,121866,790744
20,992330,98707,125360,789058
21,987961,96551,121758,789405
22,982142,94729,111443,793767
23,1080478,95529,119284,884839
24,952391,96642,129030,745662
25,1067977,97408,129909,859939
26,968527,97949,129417,760392
27,967407,98107,133648,752975
28,953979,97636,127910,746631
29,938292,98215,131887,726393
30,932658,97623,130829,723269
31,923209,97141,128232,716405
32,963446,97939,129221,755257
33,1125984,97727,130216,917535
34,1122844,97277,128272,914858
35,1135246,97062,125728,929753
36,1089619,97468,128324,881377
37,1071911,97431,128027,860599
38,1096393,97919,130647,876751
39,1099711,97799,126800,894152
40,1149900,98143,126035,943634
41,1148876,97944,127788,941260
42,1083441,96825,127061,875710
43,1096036,97637,130232,884563
44,1102680,98319,129161,893950
45,1166717,98935,130286,956710
46,1236927,98911,129764,1027552
47,1236468,98371,127882,1028435
48,1152011,98898,131679,940535
49,1127002,99807,130287,916252
50,1157141,99830,130426,946025
51,1194395,100190,129664,983952
52,1185539,99939,129985,973710
53,1161812,100425,137527,943420
54,1155233,101098,139661,932485
55,1150577,100968,146475,912400
56,1095119,100457,138955,856869
57,1098854,101453,134654,869065
58,1120685,100668,146768,877086
59,1095368,101949,151397,848334
