0,1524547,122390,121337,1341838
1,1565996,123762,126702,1377170
2,1603945,123805,132391,1409505
3,1550566,124719,133245,1356546
4,1468291,124867,142145,1262656
5,1506449,125251,139476,1305885
6,1526906,124690,137935,1325674
7,1488196,124968,141687,1284672
8,1586941,125297,144049,1379656
9,1558758,125188,140324,1354224
10,1659627,125178,140101,1455091
11,1587111,124605,135290,1388826
12,1495393,124851,138916,1291689
13,1525152,124920,136696,1324066
14,1439566,124925,140154,1236228
15,1656950,124932,140590,1452849
16,1470339,124556,136393,1270807
17,1570789,124650,135023,1374126
18,1509109,123733,130007,1316843
19,1513254,124176,132493,1315808
20,1549475,123868,130863,1352998
21,1500681,123965,131799,1306434
22,1557775,123520,131980,1362718
23,1551378,123845,133434,1355778
24,1486556,123448,131191,1293217
25,1464830,123819,134623,1268798
26,1632767,123607,133035,1436413
27,1711947,123630,134581,1514504
28,1621330,123406,133367,1426690
29,1638938,123523,133733,1444421
30,1646764,122893,132368,1453950
31,1608438,123071,133257,1408307
32,1643548,122550,133290,1446417
33,1641003,123267,137338,1439305
34,1553220,122676,131590,1357440
35,1360761,122442,133842,1162096
36,1293574,121313,131516,1096327
37,1302106,120568,127734,1109658
38,1358159,120889,127336,1163402
39,1431080,120640,124030,1233937
40,1288316,119673,121466,1099916
41,1309186,119941,123420,1117672
42,1668174,119997,124415,1478308
43,1706374,119955,127188,1516246
44,1625311,119790,125058,1433686
45,1550078,119464,124577,1360954
46,1287094,119596,124397,1093357
47,1120845,119307,126015,932242
48,1143570,119586,125765,957668
49,1110465,118730,122714,922261
50,1160376,118490,122025,971829
51,1140647,117989,121064,954846
52,1148539,117950,123182,959799
53,1168955,117305,120573,985032
54,1157235,116176,117792,971701
55,1176685,116197,117184,994272
56,1756325,116381,116385,1576876
57,1187869,115980,113654,1012817
58,1122527,115541,113854,947093
59,1160138,115729,114296,983719
