0,2577534,81339,107174,2397138
1,2616425,81284,109653,2431506
2,2649252,81696,111737,2463177
3,2618576,81767,108345,2436010
4,2617565,81237,109563,2435222
5,2605799,81271,107631,2426614
6,2568422,81423,109569,2384546
7,2561283,81499,106943,2379523
8,2571034,81782,109899,2390136
9,2549733,81720,108346,2369476
10,2553401,82433,111837,2369587
11,2579495,82423,109518,2395492
12,2515263,82174,108953,2334073
13,2574730,82634,113023,2389144
14,2546551,81508,108840,2365435
15,2522858,80740,104116,2347751
16,2420927,80380,104975,2245311
17,2140424,80066,102840,1968071
18,1490222,80400,103253,1318546
19,1520291,80116,105591,1346443
20,1625648,80455,103839,1448978
21,1564185,80537,100513,1384757
22,1522201,80542,104446,1347581
23,1565932,80054,101950,1395551
24,1534747,80340,101715,1362297
25,1638461,80277,103406,1465534
26,1649852,80635,102939,1476572
27,1680466,80333,104195,1506539
28,1612196,80437,101392,1443584
29,1590968,80838,102871,1419292
30,1603918,80353,100324,1434312
31,1638074,80121,99465,1469931
32,1586698,80835,103250,1413593
33,1577460,81790,104611,1404650
34,1570217,81209,103329,1396604
35,1633946,81208,103007,1461389
36,1615046,81548,103807,1441948
37,1586055,82189,107643,1408553
38,1629715,82247,106868,1452762
39,1636450,83915,115483,1451357
40,1612446,84302,114518,1414886
41,1568778,84092,116102,1373679
42,1622637,83630,113517,1437636
43,1727160,84328,115805,1537599
44,1799649,85092,115273,1611329
45,1754750,85515,119106,1562746
46,1752297,86273,117609,1563152
47,1776125,86062,116619,1591269
48,1783525,86201,119110,1593340
49,1817713,86654,119688,1628140
50,1846773,86282,118482,1658150
51,1804568,86673,119455,1614333
52,1671193,86871,117205,1484084
53,1710025,87675,119346,1519134
54,1771112,87499,122842,1575488
55,1705911,88074,123674,1511876
56,1696326,89007,121830,1503789
57,1707794,89181,122325,1514735
58,1731872,88873,123753,1535070
59,1728612,88731,123968,1533687
