0,1171678,115833,115800,994568
1,1158974,116578,116147,982624
2,1202318,117771,125020,1011297
3,1142880,117430,125092,948273
4,1146886,117445,123676,957815
5,1216663,117791,126980,1027627
6,1112373,117299,123849,926681
7,1157761,117347,124249,970471
8,1156186,116570,121393,970437
9,1144053,116708,122359,959984
10,1112320,116994,124698,924634
11,1084350,116294,123902,898390
12,1114437,116080,123598,925287
13,1144219,116124,123947,956685
14,1149231,116356,123404,962696
15,1195478,115974,120935,1010372
16,1286043,116306,122595,1098383
17,1306227,115680,121986,1122175
18,1314538,115990,121895,1132831
19,1278825,116339,123958,1093140
20,1242829,116082,123336,1060331
21,1250032,116506,126038,1065123
22,1274122,114796,117522,1097255
23,1300581,115265,118487,1117969
24,1358688,115559,120483,1174595
25,1277513,114948,121859,1091450
26,1321092,114714,121099,1133719
27,1196176,114668,120158,1012237
28,1190063,114309,119193,1008210
29,1247926,114120,123494,1061067
30,1220152,114466,130111,1028597
31,1251686,114156,128388,1062565
32,1324222,114202,131046,1126464
33,1244387,114374,130806,1047165
34,1200137,115935,142854,991461
35,1218365,115912,136662,1014559
36,1226912,115630,130334,1031291
37,1292017,115426,130016,1100477
38,1264809,114772,130995,1075323
39,1337029,113869,125995,1153282
40,1318860,114634,128916,1131290
41,1333941,114627,129894,1145445
42,1331611,114917,128687,1144639
43,1287608,114794,131280,1097188
44,1278977,114602,127349,1092863
45,1413456,115450,136389,1216601
46,1331841,116077,135755,1133875
47,1216443,116355,135791,1019013
48,1230550,116452,138903,1016159
49,1209889,116008,138157,990476
50,1329476,115264,137855,1109761
51,1307981,114987,136274,1093537
52,1266009,114148,136806,1053186
53,1225349,112423,124074,1027594
54,1207949,110716,114131,1014926
55,1165427,110225,115772,969445
56,1131722,110244,114587,932992
57,1169755,109638,113315,983889
58,1267882,110896,120265,1075774
59,1184474,111007,124949,986169
