0,2106929,96487,135443,1896381
1,1989633,96519,137213,1775975
2,1974694,97867,139253,1758867
3,1490345,98306,139985,1275096
4,1359381,98348,139029,1144330
5,1441198,98738,137849,1226879
6,1433223,96128,127213,1230409
7,1433294,95662,130614,1225996
8,1403888,96161,133879,1194434
9,1391366,96222,123078,1191576
10,1427235,96370,118792,1235297
11,1453743,96240,118323,1261281
12,1417554,97224,122999,1217347
13,1338263,97509,125532,1132545
14,1367131,96928,122610,1168299
15,1314308,96312,120212,1117379
16,1293022,94811,118708,1096778
17,1287717,93569,114237,1096333
18,1290579,94196,115273,1098932
19,1295563,96102,121143,1098365
20,1356421,96657,124231,1154835
21,1315543,96576,124580,1114272
22,1359790,96761,124135,1161490
23,1386303,97430,128099,1180281
24,1389304,97729,129415,1182654
25,1318385,98248,131115,1108691
26,1294084,99042,135222,1080612
27,1284144,98614,132335,1073123
28,1281065,98429,132673,1068735
29,1209802,99299,133171,999026
30,1092236,99747,136365,875815
31,1039186,98924,136069,826200
32,1071022,100125,139967,851439
33,1133855,99460,137517,915603
34,1455793,100551,138327,1235749
35,2279595,100263,137654,2057197
36,2325114,100321,137846,2083292
37,2359100,99870,139175,2114773
38,2397064,99719,140004,2163612
39,2425022,100211,140999,2201240
40,3883673,100108,137429,3668178
41,6876513,99221,134117,6666848
42,6480930,99794,139341,6266801
43,5929710,99696,135420,5719644
44,2174866,100207,135551,1965328
45,1213913,100154,136627,1004334
46,1260718,102088,142736,1043466
47,1136632,102869,141479,920506
48,1068764,101350,140386,853946
49,1642914,99277,134186,1435153
50,2042022,98809,133932,1833996
51,2095598,98477,132976,1882945
52,2049664,98839,134788,1826619
53,2030128,98553,132722,1813701
54,2053894,99468,133528,1838210
55,2082639,98920,132073,1873257
56,2135792,98400,132199,1925352
57,2107515,98485,132899,1860512
58,2094932,98832,131877,1872307
59,2200521,98274,132348,1992736
