0,1883651,139847,240106,1578538
1,1719185,139870,246498,1407974
2,1436748,139640,244590,1125239
3,1468504,139354,251825,1149830
4,1441595,140526,250636,1125543
5,1467403,141520,257528,1143758
6,1499123,143361,264730,1167347
7,1480927,143358,265117,1146180
8,1487241,142333,259575,1159038
9,1502561,143231,263725,1170816
10,1510194,143558,253278,1188253
11,1503454,142444,263259,1169340
12,1496497,143463,264156,1158882
13,1530447,143349,271642,1189088
14,1596374,143262,271103,1256789
15,1592880,142920,261079,1253036
16,1598816,143468,266583,1254598
17,1560034,143338,266917,1222440
18,1557538,142673,267789,1215863
19,1500658,142507,259332,1169678
20,1494110,142302,259457,1165193
21,1511617,139873,256060,1187607
22,1539605,140268,252808,1215958
23,1454180,140726,257273,1129039
24,1488334,141986,261445,1160488
25,1479513,141089,246781,1166634
26,1453552,141097,239217,1148357
27,1438036,141154,238268,1133834
28,1426539,140569,243003,1117063
29,1452120,141281,246519,1140325
30,1428596,142257,241695,1123170
31,1440621,142954,256155,1116493
32,1410784,141832,253552,1088093
33,1410084,142083,253694,1087247
34,1413324,141868,252979,1091081
35,1443690,142629,249992,1124321
36,1404912,141026,243090,1095267
37,1468945,140980,250074,1153151
38,1464104,141450,252369,1146368
39,1470308,141825,255819,1146703
40,1490612,142340,261737,1159470
41,1493985,142579,263753,1161575
42,1436694,142190,259017,1109914
43,1432833,143074,261593,1101154
44,1425443,142303,257799,1099532
45,1454920,143428,250416,1110169
46,1444324,142828,251661,1096980
47,1457992,143612,243603,1141075
48,1453717,142072,236850,1147780
49,1481782,142589,244557,1168325
50,1505133,142509,237828,1197267
51,1512572,143187,241048,1203274
52,1484503,142372,241424,1176679
53,1514513,143304,240182,1208894
54,1519558,142099,233173,1220363
55,1492965,141918,224558,1200797
56,1484590,141960,235199,1181371
57,1484968,141933,240415,1176545
58,1476517,142007,231385,1177850
59,1463766,141703,232492,1163149
