0,1072842,99454,131450,850988
1,1033950,98889,136841,808950
2,1035552,98851,137383,808792
3,1028926,99843,143073,797546
4,1034045,100782,144080,801045
5,1020122,100923,140668,789376
6,1029442,101218,146319,792912
7,1053099,101158,150218,812039
8,1109693,101261,149333,870129
9,1054803,101811,149912,813791
10,1040827,101889,151672,798934
11,1037836,101424,149839,799431
12,1042007,101917,149530,800895
13,1024693,101384,146329,788784
14,1099517,101498,147608,862822
15,1092673,102423,150310,852671
16,1083983,102344,151637,841648
17,1055137,101991,148526,816163
18,1047444,100775,144447,814339
19,1075771,101363,144799,841160
20,1038323,101360,144639,804470
21,1026997,100854,146800,790550
22,1029991,100339,142050,795960
23,1022771,98830,134146,798728
24,1026346,99226,135155,800664
25,1050979,98546,134239,826322
26,1011776,98982,131162,790077
27,996022,98576,127918,777818
28,968264,98134,131445,746405
29,988286,98346,131716,767034
30,1051157,98390,135146,825298
31,1048385,99029,133514,822725
32,1057715,98695,138190,824279
33,1102040,99407,142599,864863
34,1100344,99225,138719,873011
35,1118165,99167,133569,921481
36,1102297,99100,131480,908737
37,1127023,99295,128989,937773
38,1096881,100867,137719,898059
39,1098180,100563,137485,900610
40,1140141,100246,133476,945275
41,1117885,99900,135216,922276
42,1009634,99610,135993,811574
43,1018708,101182,139004,818137
44,966291,100977,139766,766583
45,965940,100196,138602,767079
46,963301,100198,136888,766751
47,965408,100587,139342,765861
48,964386,100952,138376,759635
49,951690,99535,135767,739703
50,968806,99693,135095,758167
51,1001536,100857,136149,787204
52,963038,101763,139006,746905
53,980921,101411,141486,751868
54,1082573,102016,142894,851273
55,971743,100918,140153,743752
56,982090,101293,143581,761788
57,997387,100607,139499,781604
58,1011805,100277,140684,785230
59,1009711,100659,136931,780345
