0,1093948,101679,151548,849229
1,1224460,100595,145185,995001
2,1353055,100489,145139,1123080
3,1503310,100804,142151,1276227
4,1367823,100586,138394,1145974
5,1371069,100998,141898,1144681
6,1351537,101031,144401,1122261
7,1521269,101534,142976,1293271
8,1277473,102134,141477,1052041
9,1258761,101219,139581,1035176
10,1269254,100373,139258,1050147
11,1286481,100023,138877,1066464
12,1230158,100725,142886,1006060
13,1230711,101174,140623,1006670
14,1274056,101110,125480,1057398
15,1246920,101568,129162,1023591
16,1249286,101579,128457,1026218
17,1268806,101100,127335,1046601
18,1240395,101562,130092,1020262
19,1239248,102662,129281,1014740
20,1184494,101788,131538,958076
21,1280262,102318,130914,1054195
22,1273068,102520,130206,1046526
23,1275059,102545,129447,1048858
24,1277671,103547,133141,1047905
25,1266791,103407,134509,1035486
26,1281805,104365,135866,1049021
27,1307744,104552,136526,1074124
28,1270894,104800,136130,1019029
29,1274167,105206,132297,1034070
30,1272680,104007,133900,1042737
31,1254329,105198,134115,1023503
32,1287821,104429,135024,1056424
33,1354077,104486,138781,1116562
34,1363100,104626,135674,1125274
35,1435091,103872,134844,1192117
36,1431484,103775,132584,1181667
37,1396758,103712,135002,1120996
38,1386250,103251,131955,1113162
39,1392909,104030,130127,1122483
40,1363950,104471,132680,1086363
41,1377102,102701,125133,1110903
42,1384784,102683,123735,1114648
43,1188302,102391,121353,919114
44,1110766,101622,121992,882400
45,1054124,102330,122391,836721
46,1053533,102352,122805,833700
47,1064960,103503,120766,848426
48,1102020,103383,122374,882372
49,1189590,102995,121801,970360
50,1128569,102633,121918,909599
51,1172799,102227,119830,956819
52,1124308,102719,120739,906081
53,1099989,102862,119503,882522
54,1201073,103361,120789,986591
55,1147508,103051,117492,937020
56,1073245,102860,118489,861906
57,1064911,103400,120039,858693
58,1112214,103378,117796,909670
59,1094359,103304,120716,888731
