0,2078749,96923,132921,1871597
1,2079104,97342,127669,1878090
2,2199249,98133,127878,1998171
3,2053487,97693,124962,1856530
4,2102872,97348,125612,1904970
5,1993865,98326,126956,1799067
6,2032793,97593,126601,1808739
7,1212403,97543,122147,992645
8,1085391,98694,126740,855975
9,1065340,98001,122512,843066
10,1112113,99327,125678,890354
11,1112375,98834,125661,887269
12,1076615,98294,125122,853561
13,1091624,98790,127669,861892
14,1109561,98234,124191,886552
15,1142959,98017,124129,921903
16,1121614,98916,127818,896233
17,1117847,98765,124703,891058
18,1283872,99555,128079,1058686
19,1165123,99851,126295,940291
20,1134790,99638,126567,902744
21,1090508,99051,128268,859497
22,1087101,99430,127114,859560
23,1076908,99327,125615,849043
24,1098674,98445,124837,874547
25,1267203,98046,125810,1041239
26,1206510,98339,125020,985276
27,1177738,98330,125682,950050
28,1183977,99031,128665,941469
29,1224187,101332,137441,974092
30,1543709,101725,137922,1289254
31,1646118,100802,135354,1397822
32,2459422,100856,135351,2208437
33,2757750,100649,135157,2512092
34,2849160,100899,133625,2599526
35,2813574,101022,138924,2556117
36,3992629,101207,135333,3744910
37,4663942,101076,135828,4416093
38,4538147,100998,137254,4288916
39,4151299,101640,137087,3887316
40,4134150,101955,138190,3858019
41,4263877,101871,139940,3989987
42,4211246,101469,137601,3944431
43,4168103,101035,136695,3918974
44,4214098,99884,136685,3964486
45,2394360,99804,130675,2152100
46,1235133,99404,131266,991365
47,1107726,99463,130688,861393
48,1122765,98716,131031,860122
49,1105647,99574,133973,863330
50,1155283,99681,138244,889085
51,1230639,99980,137441,954469
52,1212977,100052,136374,941133
53,1150466,100772,140461,878477
54,1129392,100892,143195,888391
55,1116404,99936,141870,884565
56,1132036,101016,143887,899796
57,1114387,101338,145266,880461
58,1117845,101431,149768,883752
59,1107025,101489,154001,874572
